#	Relative Sample Time [s]	Average Temperature / Bin [K]
	-1499.260826	330.866000
	-1495.779843	330.890836
	-1492.291100	331.070600
	-1488.821063	331.754236
	-1485.349800	330.859655
	-1481.864020	330.950800
	-1478.402647	330.801745
	-1474.944157	330.971782
	-1471.467751	331.479145
	-1467.990891	331.618455
	-1464.491952	331.450745
	-1461.011097	331.458527
	-1457.529736	331.518345
	-1454.060426	331.077218
	-1450.584986	331.565509
	-1447.108472	331.509873
	-1443.617745	331.215927
	-1440.150805	331.986982
	-1436.666398	331.286273
	-1433.204558	331.257309
	-1429.729041	331.224400
	-1426.249950	330.330709
	-1422.758771	331.257109
	-1419.283159	331.804473
	-1415.823992	331.554109
	-1412.340523	331.472109
	-1408.864575	331.092291
	-1405.400103	331.572655
	-1401.910202	330.749873
	-1398.431549	331.379582
	-1394.960954	330.882200
	-1391.501619	330.863382
	-1388.019009	331.512309
	-1384.548285	331.543327
	-1381.060602	331.662164
	-1377.581001	331.941218
	-1374.077033	331.017600
	-1370.596857	332.362473
	-1367.133029	331.757709
	-1363.647690	332.002727
	-1360.155374	332.222909
	-1356.662841	332.098782
	-1353.195556	332.139582
	-1349.712680	332.124545
	-1346.222225	331.781055
	-1342.727458	331.993164
	-1339.249730	332.090255
	-1335.772846	331.979709
	-1332.303311	331.366545
	-1328.823603	331.259600
	-1325.348141	331.696636
	-1321.870222	331.855873
	-1318.373306	331.872618
	-1314.910194	331.338473
	-1311.427901	331.576091
	-1307.956554	332.430491
	-1304.487206	331.552509
	-1300.993156	332.091382
	-1297.523462	331.783364
	-1294.051098	331.223382
	-1290.577652	331.322273
	-1287.100316	332.426800
	-1283.617585	331.977982
	-1280.140875	332.083836
	-1276.656718	331.633527
	-1273.190132	332.150764
	-1269.737880	332.544818
	-1266.250911	332.225145
	-1262.762916	332.981200
	-1259.290720	331.813436
	-1255.814152	331.721782
	-1252.343258	332.437855
	-1248.854001	331.867236
	-1245.386184	331.074727
	-1241.915943	332.585400
	-1238.429687	332.310018
	-1234.961662	331.452418
	-1231.481972	332.573418
	-1227.990428	331.777945
	-1224.509715	331.871727
	-1221.029922	330.909582
	-1217.540700	331.273982
	-1214.061245	331.545709
	-1210.568236	331.383927
	-1207.102907	331.296582
	-1203.609093	331.832509
	-1200.132032	331.883636
	-1196.653206	332.205891
	-1193.162817	331.641618
	-1189.662565	331.746345
	-1186.177833	331.927309
	-1182.704724	331.837800
	-1179.234205	332.334927
	-1175.757970	331.812636
	-1172.260806	331.681255
	-1168.802575	332.746945
	-1165.344920	331.897745
	-1161.862438	332.467382
	-1158.374748	331.848400
	-1154.901479	332.321909
	-1151.415337	331.811364
	-1147.939916	332.100782
	-1144.474444	332.212218
	-1140.992603	332.089527
	-1137.519182	331.742200
	-1134.057111	331.771655
	-1130.569073	331.708655
	-1127.079858	331.983109
	-1123.604797	332.356200
	-1120.123925	332.604091
	-1116.626012	332.322800
	-1113.154481	332.231127
	-1109.696962	331.814127
	-1106.198945	331.728764
	-1102.686940	331.802164
	-1099.213014	331.832873
	-1095.747774	332.452927
	-1092.257528	332.092145
	-1088.768452	331.600745
	-1085.272277	332.023545
	-1081.803278	332.008036
	-1078.329359	332.549655
	-1074.865566	331.653873
	-1071.380220	332.450491
	-1067.905658	332.550673
	-1064.391913	332.152382
	-1060.909780	331.576927
	-1057.408839	332.396018
	-1053.952615	331.846673
	-1050.452896	332.166436
	-1046.986391	332.388109
	-1043.486058	331.940564
	-1040.014919	331.230218
	-1036.526522	332.209745
	-1033.047708	332.178127
	-1029.577354	332.843273
	-1026.077560	333.196764
	-1022.603233	331.827073
	-1019.117194	332.672873
	-1015.645491	332.071691
	-1012.166410	332.152145
	-1008.701792	332.029545
	-1005.222759	332.296927
	-1001.753197	331.385673
	-998.255381	332.186582
	-994.786622	331.976127
	-991.306207	332.460818
	-987.818643	331.892055
	-984.335315	332.209691
	-980.854934	331.451218
	-977.395994	332.553582
	-973.920403	332.053200
	-970.425111	332.014691
	-966.946922	332.272182
	-963.468807	331.556782
	-959.991085	331.754345
	-956.505317	332.222473
	-953.014051	331.487818
	-949.546890	331.894836
	-946.062637	332.302055
	-942.587761	332.270400
	-939.105719	331.745018
	-935.635329	331.630091
	-932.162851	331.776255
	-928.672072	331.994073
	-925.195483	331.589055
	-921.712443	331.789873
	-918.235774	331.822109
	-914.757003	332.195127
	-911.289248	332.939255
	-907.790865	332.186309
	-904.312404	332.463545
	-900.817607	331.762764
	-897.348402	331.402200
	-893.861239	332.057345
	-890.372626	332.194891
	-886.876981	332.128618
	-883.374371	331.649691
	-879.894249	332.447309
	-876.418510	332.556400
	-872.937175	332.302691
	-869.432799	333.631491
	-865.949071	332.347564
	-862.474679	332.507418
	-858.986718	331.723509
	-855.531728	331.726709
	-852.052671	332.247091
	-848.576485	332.952400
	-845.109246	332.900164
	-841.619584	331.596036
	-838.153051	329.625073
	-834.671165	338.251945
	-831.202881	381.955800
	-827.724075	447.021327
	-824.265112	545.073036
	-820.796219	559.331200
	-817.326522	557.147655
	-813.846126	565.178345
	-810.354887	570.998073
	-806.887759	574.420982
	-803.396648	575.406127
	-799.918673	575.360073
	-796.436641	573.184582
	-792.965952	574.602491
	-789.481840	573.108273
	-786.000594	574.946127
	-782.515012	572.656727
	-779.030429	570.370982
	-775.539988	571.178582
	-772.076995	571.758327
	-768.587298	570.953927
	-765.112866	571.741418
	-761.616561	571.795582
	-758.127718	573.210000
	-754.641947	571.962836
	-751.156955	572.344418
	-747.669280	572.186127
	-744.178589	573.031927
	-740.701258	572.285945
	-737.211274	571.404345
	-733.718411	571.464891
	-730.239603	571.326127
	-726.757818	571.881236
	-723.259844	570.805909
	-719.787140	571.116036
	-716.320647	570.754855
	-712.831777	570.902400
	-709.367324	570.642836
	-705.915013	571.944364
	-702.444325	572.096327
	-698.970321	570.211873
	-695.504990	571.408509
	-692.048034	569.922200
	-688.572871	571.746218
	-685.095374	570.842782
	-681.610987	571.547236
	-678.139077	570.274545
	-674.660823	571.138273
	-671.176263	571.575800
	-667.697312	571.330036
	-664.224543	571.771745
	-660.741934	572.266291
	-657.272005	570.918255
	-653.796205	571.420382
	-650.330092	571.544600
	-646.837738	572.794582
	-643.374296	571.238600
	-639.891529	572.701400
	-636.425157	572.357564
	-632.937716	571.864236
	-629.454481	572.804509
	-625.974847	572.119745
	-622.492121	572.445455
	-619.011268	571.961109
	-615.566746	572.708964
	-612.088890	572.537855
	-608.596914	574.020127
	-605.128656	573.316927
	-601.642978	573.573382
	-598.186499	573.647836
	-594.715489	572.815418
	-591.220425	573.587000
	-587.723917	572.670436
	-584.243611	573.947655
	-580.748258	573.087600
	-577.264678	574.168855
	-573.773111	573.275727
	-570.285243	574.477455
	-566.796222	573.654836
	-563.303185	572.974091
	-559.837563	573.763655
	-556.367176	573.403000
	-552.878819	574.175491
	-549.399440	575.188145
	-545.913307	575.469600
	-542.438968	573.975036
	-538.978269	575.094673
	-535.506861	573.002727
	-532.021268	574.117309
	-528.537677	574.693545
	-525.062839	573.633127
	-521.593066	574.515291
	-518.134593	574.181691
	-514.649069	572.760873
	-511.180385	574.629855
	-507.697976	575.437491
	-504.216762	574.775309
	-500.729326	576.634018
	-497.250555	574.304745
	-493.766687	574.709782
